loan_id,dependents,education,self_employed,annual_income,requested_loan,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,dti_ratio,total_assets,loan_status_encoded
4063,4, Graduate, No,8300000,24600000,2,382,1400000,1200000,16700000,6600000,Rejected,2.963855421686747,25900000,0
4064,0, Graduate, Yes,1000000,2800000,12,616,700000,700000,3900000,700000,Approved,2.8,6000000,1
4065,3, Graduate, No,5500000,11600000,6,745,9400000,8000000,12800000,5400000,Approved,2.109090909090909,35600000,1
4066,5, Graduate, No,1400000,3400000,6,697,2000000,500000,4600000,1600000,Approved,2.4285714285714284,8700000,1
4067,4, Graduate, No,3700000,12300000,6,364,5900000,4200000,13700000,4400000,Rejected,3.324324324324324,28200000,0
4068,2, Not Graduate, Yes,2100000,6900000,2,566,700000,1500000,8100000,1000000,Approved,3.2857142857142856,11300000,1
4069,4, Not Graduate, No,6200000,21900000,12,462,9400000,2000000,16600000,8300000,Rejected,3.532258064516129,36300000,0
4070,0, Not Graduate, No,9300000,31900000,2,331,7100000,11200000,23700000,8000000,Approved,3.4301075268817205,50000000,1
4071,3, Not Graduate, Yes,5100000,10300000,12,839,13400000,5400000,10700000,7500000,Approved,2.019607843137255,37000000,1
4072,0, Graduate, Yes,7000000,14000000,4,702,9000000,3100000,21400000,7600000,Approved,2.0,41100000,1
4073,3, Graduate, Yes,5300000,17900000,2,580,10200000,6400000,11600000,3600000,Approved,3.3773584905660377,31800000,1
4074,3, Graduate, No,900000,2800000,10,560,2700000,300000,1900000,1300000,Approved,3.111111111111111,6200000,1
4075,4, Not Graduate, Yes,9400000,25700000,14,845,27300000,4100000,26500000,12200000,Approved,2.734042553191489,70100000,1
4076,4, Not Graduate, Yes,2600000,8500000,4,392,5500000,100000,8800000,2900000,Approved,3.269230769230769,17300000,1
4077,2, Graduate, No,1500000,4900000,16,387,-100000,2400000,3700000,1300000,Rejected,3.2666666666666666,7300000,0
4078,1, Graduate, Yes,1800000,6300000,12,749,4200000,200000,3800000,2700000,Approved,3.5,10900000,1
4079,3, Graduate, Yes,7800000,20000000,14,727,4600000,7200000,17300000,8600000,Approved,2.5641025641025643,37700000,1
4080,3, Graduate, Yes,2100000,7400000,14,656,5600000,400000,5200000,2800000,Approved,3.5238095238095237,14000000,1
4081,0, Not Graduate, Yes,8300000,17500000,20,643,24800000,8900000,18800000,5100000,Approved,2.108433734939759,57600000,1
4082,2, Not Graduate, Yes,4400000,16800000,4,307,12800000,7200000,9700000,5800000,Approved,3.8181818181818183,35500000,1
4083,2, Not Graduate, No,2300000,5000000,16,588,2000000,3500000,7000000,1500000,Approved,2.1739130434782608,14000000,1
4084,3, Graduate, Yes,7700000,22300000,20,895,22200000,13300000,23900000,9100000,Approved,2.896103896103896,68500000,1
4085,0, Not Graduate, Yes,9300000,29400000,10,351,24200000,6800000,35800000,6100000,Rejected,3.161290322580645,72900000,0
4086,5, Not Graduate, No,5900000,16400000,12,891,10200000,10400000,19600000,4700000,Approved,2.7796610169491527,44900000,1
4087,5, Not Graduate, Yes,1900000,4900000,4,442,3200000,2100000,5800000,900000,Rejected,2.5789473684210527,12000000,0
4088,0, Not Graduate, No,6900000,19500000,20,686,2300000,8700000,16400000,6200000,Approved,2.8260869565217392,33600000,1
4089,4, Graduate, Yes,2100000,8200000,20,432,6000000,900000,5600000,1000000,Rejected,3.9047619047619047,13500000,0
4090,0, Not Graduate, No,8200000,20900000,14,766,4400000,12300000,18400000,12100000,Approved,2.548780487804878,47200000,1
4091,4, Not Graduate, No,7700000,17200000,6,561,6000000,5000000,15400000,6800000,Approved,2.2337662337662336,33200000,1
4092,5, Not Graduate, No,7700000,19000000,2,539,4000000,14500000,29300000,4100000,Rejected,2.4675324675324677,51900000,0
4093,1, Graduate, No,700000,1400000,6,759,1000000,500000,2600000,700000,Approved,2.0,4800000,1
4094,5, Graduate, No,7100000,18200000,8,750,21000000,7900000,20800000,5300000,Approved,2.563380281690141,55000000,1
4095,2, Graduate, No,3900000,13600000,10,373,11600000,1000000,8400000,3600000,Rejected,3.4871794871794872,24600000,0
4096,1, Not Graduate, Yes,5200000,20500000,10,407,1100000,3400000,18200000,3800000,Rejected,3.9423076923076925,26500000,0
4097,4, Not Graduate, No,5500000,20200000,14,611,13700000,5700000,15100000,7200000,Approved,3.672727272727273,41700000,1
4098,3, Graduate, No,2600000,6300000,10,783,6500000,2400000,6500000,2600000,Approved,2.423076923076923,18000000,1
4099,0, Not Graduate, Yes,7300000,24000000,18,651,16600000,100000,19600000,4500000,Approved,3.287671232876712,40800000,1
4100,3, Graduate, No,8700000,31100000,16,760,400000,1800000,19300000,4800000,Rejected,3.574712643678161,26300000,0
4101,3, Graduate, No,9000000,22700000,16,793,11700000,10800000,35000000,7000000,Approved,2.522222222222222,64500000,1
4102,4, Graduate, No,400000,800000,16,685,500000,300000,1300000,600000,Approved,2.0,2700000,1
4103,2, Not Graduate, Yes,3300000,10700000,8,806,5700000,600000,11500000,4900000,Approved,3.242424242424242,22700000,1
4104,1, Not Graduate, No,6300000,17800000,12,770,6000000,3000000,17000000,3200000,Approved,2.8253968253968256,29200000,1
4105,0, Not Graduate, No,7000000,23600000,14,663,13800000,9100000,21300000,7200000,Approved,3.3714285714285714,51400000,1
4106,2, Graduate, Yes,2100000,8100000,4,592,2000000,2500000,7900000,2700000,Approved,3.857142857142857,15100000,1
4107,3, Not Graduate, No,7600000,26300000,18,580,19100000,14600000,25500000,5100000,Approved,3.460526315789474,64300000,1
4108,1, Graduate, No,8200000,17500000,4,609,4500000,5600000,24100000,7700000,Approved,2.1341463414634148,41900000,1
4109,3, Not Graduate, Yes,9200000,23200000,8,380,13100000,15500000,18900000,6100000,Rejected,2.5217391304347827,53600000,0
4110,3, Graduate, No,3800000,12100000,20,364,4100000,5100000,11600000,3000000,Rejected,3.1842105263157894,23800000,0
4111,1, Graduate, No,3200000,8900000,12,866,5100000,700000,9900000,2400000,Approved,2.78125,18100000,1
4112,4, Not Graduate, No,9700000,31700000,10,342,700000,100000,36700000,12000000,Rejected,3.268041237113402,49500000,0
4113,5, Graduate, No,4700000,14400000,16,884,9900000,4400000,9300000,3800000,Approved,3.0638297872340425,27400000,1
4114,4, Graduate, Yes,3800000,12500000,18,859,3900000,4600000,8200000,2700000,Approved,3.289473684210526,19400000,1
4115,4, Graduate, No,400000,1000000,20,692,500000,400000,1600000,200000,Approved,2.5,2700000,1
4116,4, Not Graduate, Yes,3200000,6800000,16,675,8000000,1900000,6800000,4000000,Approved,2.125,20700000,1
4117,5, Graduate, Yes,3900000,12700000,8,886,3500000,5800000,14900000,5400000,Approved,3.2564102564102564,29600000,1
4118,1, Graduate, Yes,3500000,13100000,10,477,3200000,6200000,7500000,3100000,Rejected,3.742857142857143,20000000,0
4119,2, Graduate, No,2200000,8300000,6,596,4700000,3000000,8500000,1800000,Approved,3.772727272727273,18000000,1
4120,4, Not Graduate, No,6400000,19700000,20,400,2300000,6100000,20100000,6200000,Rejected,3.078125,34700000,0
4121,3, Graduate, No,9100000,19900000,2,711,2200000,17900000,24300000,13000000,Approved,2.1868131868131866,57400000,1
4122,0, Not Graduate, Yes,3300000,8900000,2,418,4200000,6000000,9300000,3700000,Rejected,2.696969696969697,23200000,0
4123,3, Graduate, No,7800000,21800000,8,517,7700000,5100000,19500000,9100000,Rejected,2.7948717948717947,41400000,0
4124,0, Not Graduate, Yes,6200000,16200000,6,508,5600000,5700000,21500000,3600000,Rejected,2.6129032258064515,36400000,0
4125,3, Not Graduate, Yes,7000000,26100000,18,689,17200000,5700000,20500000,5900000,Approved,3.7285714285714286,49300000,1
4126,0, Graduate, No,9200000,28200000,12,455,19200000,6400000,34700000,5900000,Rejected,3.0652173913043477,66200000,0
4127,5, Not Graduate, Yes,7500000,20800000,6,617,100000,14200000,19300000,8200000,Approved,2.7733333333333334,41800000,1
4128,2, Graduate, No,5300000,13200000,10,500,4700000,9800000,20400000,2900000,Rejected,2.490566037735849,37800000,0
4129,5, Not Graduate, Yes,6800000,22800000,14,382,17600000,700000,21700000,5800000,Rejected,3.3529411764705883,45800000,0
4130,1, Not Graduate, No,7900000,20800000,18,538,10000000,9700000,29900000,10600000,Rejected,2.632911392405063,60200000,0
4131,0, Not Graduate, Yes,6200000,14900000,8,855,-100000,7200000,14200000,8200000,Approved,2.403225806451613,29500000,1
4132,1, Graduate, No,1000000,3000000,18,614,1800000,1700000,3700000,700000,Approved,3.0,7900000,1
4133,2, Graduate, Yes,7800000,25400000,10,513,22100000,600000,23500000,9800000,Rejected,3.2564102564102564,56000000,0
4134,5, Graduate, Yes,3000000,8800000,14,402,5600000,5300000,8600000,4200000,Rejected,2.933333333333333,23700000,0
4135,5, Graduate, Yes,5700000,15000000,20,819,15500000,9800000,14100000,3400000,Approved,2.6315789473684212,42800000,1
4136,4, Not Graduate, No,6600000,25400000,12,622,9200000,3500000,19900000,7500000,Approved,3.8484848484848486,40100000,1
4137,4, Graduate, Yes,7100000,18200000,4,790,2500000,2200000,25500000,9600000,Approved,2.563380281690141,39800000,1
4138,3, Graduate, Yes,1300000,4800000,14,808,3100000,2000000,5100000,1500000,Approved,3.6923076923076925,11700000,1
4139,2, Not Graduate, No,5200000,16800000,18,369,5400000,8600000,17000000,6800000,Rejected,3.230769230769231,37800000,0
4140,3, Graduate, No,5600000,20300000,4,330,16100000,5100000,15300000,4200000,Approved,3.625,40700000,1
4141,2, Graduate, No,7100000,16500000,14,857,3700000,10700000,18500000,8200000,Approved,2.323943661971831,41100000,1
4142,2, Graduate, No,5100000,19100000,8,457,13200000,5100000,16400000,7600000,Rejected,3.7450980392156863,42300000,0
4143,3, Not Graduate, Yes,7600000,29300000,8,843,21500000,3000000,22800000,11200000,Approved,3.8552631578947367,58500000,1
4144,0, Graduate, Yes,2500000,5400000,6,463,1900000,3500000,8200000,1800000,Rejected,2.16,15400000,0
4145,3, Graduate, No,6900000,22800000,16,582,17700000,2200000,23500000,4400000,Approved,3.3043478260869565,47800000,1
4146,0, Graduate, No,3100000,6500000,2,391,100000,3800000,9900000,2400000,Rejected,2.096774193548387,16200000,0
4147,2, Graduate, Yes,9700000,35100000,20,612,13400000,13500000,38200000,6500000,Approved,3.618556701030928,71600000,1
4148,0, Not Graduate, Yes,5800000,12600000,2,859,13500000,4700000,21200000,4500000,Approved,2.1724137931034484,43900000,1
4149,4, Not Graduate, No,7600000,18600000,18,779,9100000,5600000,15200000,10000000,Approved,2.4473684210526314,39900000,1
4150,5, Not Graduate, No,700000,2800000,2,561,900000,400000,1900000,800000,Approved,4.0,4000000,1
4151,3, Graduate, No,2300000,5600000,18,420,1300000,600000,6700000,2100000,Rejected,2.4347826086956523,10700000,0
4152,3, Not Graduate, No,1600000,3300000,8,609,4700000,100000,6000000,800000,Approved,2.0625,11600000,1
4153,4, Not Graduate, No,8100000,19300000,14,821,16500000,8500000,25800000,8300000,Approved,2.382716049382716,59100000,1
4154,1, Graduate, No,7700000,17100000,14,603,11100000,12100000,30300000,7100000,Approved,2.220779220779221,60600000,1
4155,4, Graduate, No,1500000,3400000,10,778,3800000,300000,4000000,2200000,Approved,2.2666666666666666,10300000,1
4156,3, Not Graduate, No,7400000,23500000,2,460,20600000,12200000,25900000,9200000,Approved,3.175675675675676,67900000,1
4157,4, Not Graduate, Yes,8900000,27100000,18,363,7800000,9600000,25400000,12700000,Rejected,3.044943820224719,55500000,0
4158,0, Graduate, No,2400000,5300000,16,482,5500000,4200000,8400000,2600000,Rejected,2.2083333333333335,20700000,0
4159,5, Graduate, No,5600000,20300000,4,772,10600000,6000000,13600000,7600000,Approved,3.625,37800000,1
4160,4, Graduate, No,5900000,14400000,6,745,15300000,5100000,16500000,3000000,Approved,2.440677966101695,39900000,1
4161,1, Graduate, No,1600000,3300000,2,513,400000,1300000,4600000,2200000,Rejected,2.0625,8500000,0
4162,5, Not Graduate, No,1100000,4000000,2,362,1800000,1300000,3500000,1100000,Approved,3.6363636363636362,7700000,1
4163,2, Graduate, Yes,6600000,25600000,6,740,10900000,1900000,18900000,9200000,Approved,3.878787878787879,40900000,1
4164,3, Graduate, No,8900000,24400000,10,774,11200000,6100000,31400000,7300000,Approved,2.741573033707865,56000000,1
4165,1, Graduate, Yes,6400000,16400000,20,555,6000000,2500000,20100000,7400000,Approved,2.5625,36000000,1
4166,4, Not Graduate, Yes,8200000,17300000,12,588,9700000,1200000,20700000,4800000,Approved,2.1097560975609757,36400000,1
4167,1, Graduate, No,500000,1300000,14,619,1500000,100000,2000000,500000,Approved,2.6,4100000,1
4168,0, Graduate, No,9700000,31600000,18,607,24300000,7900000,32400000,7500000,Approved,3.2577319587628866,72100000,1
4169,3, Not Graduate, Yes,7100000,16700000,4,435,1700000,9600000,24300000,6200000,Rejected,2.352112676056338,41800000,0
4170,4, Not Graduate, Yes,1400000,3400000,14,835,3100000,100000,4100000,2100000,Approved,2.4285714285714284,9400000,1
4171,1, Not Graduate, No,7200000,28100000,14,767,10000000,10400000,27500000,4000000,Approved,3.9027777777777777,51900000,1
4172,1, Graduate, Yes,8400000,26200000,14,643,19400000,11500000,17900000,6900000,Approved,3.119047619047619,55700000,1
4173,4, Not Graduate, No,4300000,13900000,2,894,10100000,100000,8600000,3300000,Approved,3.2325581395348837,22100000,1
4174,0, Not Graduate, Yes,8800000,29800000,8,343,20000000,4900000,33300000,12200000,Rejected,3.3863636363636362,70400000,0
4175,4, Not Graduate, No,4000000,15100000,8,800,8700000,6900000,12200000,4400000,Approved,3.775,32200000,1
4176,3, Not Graduate, Yes,6900000,17900000,18,494,7700000,11200000,15400000,8700000,Rejected,2.5942028985507246,43000000,0
4177,4, Graduate, No,9600000,33000000,14,336,5800000,8500000,30100000,4900000,Rejected,3.4375,49300000,0
4178,2, Not Graduate, No,6900000,16500000,16,785,19600000,8600000,27100000,3600000,Approved,2.391304347826087,58900000,1
4179,1, Not Graduate, Yes,3600000,13400000,16,732,5200000,6700000,7300000,3300000,Approved,3.7222222222222223,22500000,1
4180,2, Not Graduate, No,1900000,4600000,12,587,3000000,1300000,4800000,1100000,Approved,2.4210526315789473,10200000,1
4181,3, Not Graduate, Yes,9700000,30800000,18,471,12700000,3800000,37300000,10400000,Rejected,3.1752577319587627,64200000,0
4182,2, Not Graduate, No,1200000,4100000,8,497,2700000,700000,3700000,1300000,Rejected,3.4166666666666665,8400000,0
4183,1, Not Graduate, No,400000,1600000,16,784,800000,700000,700000,100000,Approved,4.0,2300000,1
4184,2, Graduate, No,6600000,21500000,18,471,13700000,9800000,17100000,4800000,Rejected,3.257575757575758,45400000,0
4185,2, Graduate, No,1500000,3300000,4,763,300000,1200000,5400000,700000,Approved,2.2,7600000,1
4186,4, Not Graduate, No,3500000,9500000,2,655,9900000,6600000,9400000,3100000,Approved,2.7142857142857144,29000000,1
4187,3, Not Graduate, Yes,4000000,8600000,4,667,11500000,6300000,15300000,3500000,Approved,2.15,36600000,1
4188,3, Not Graduate, No,4100000,14100000,8,367,900000,800000,8900000,5300000,Rejected,3.4390243902439024,15900000,0
4189,4, Graduate, No,5800000,18500000,16,436,1400000,5500000,17100000,6500000,Rejected,3.189655172413793,30500000,0
4190,4, Graduate, Yes,8600000,23300000,12,785,18800000,3800000,23500000,4500000,Approved,2.7093023255813953,50600000,1
4191,2, Graduate, No,4500000,11400000,10,388,11600000,3000000,14300000,2900000,Rejected,2.533333333333333,31800000,0
4192,2, Graduate, Yes,9900000,37300000,8,385,600000,900000,27400000,14200000,Rejected,3.7676767676767677,43100000,0
4193,1, Not Graduate, Yes,3200000,8100000,10,670,9100000,3800000,9200000,1900000,Approved,2.53125,24000000,1
4194,5, Graduate, Yes,8900000,19100000,20,329,13300000,11400000,29500000,10000000,Rejected,2.146067415730337,64200000,0
4195,5, Not Graduate, Yes,2100000,4900000,12,651,2500000,2100000,6100000,1800000,Approved,2.3333333333333335,12500000,1
4196,1, Graduate, No,7100000,26000000,16,727,4300000,9500000,18900000,8900000,Approved,3.6619718309859155,41600000,1
4197,2, Graduate, Yes,7800000,28900000,14,646,1800000,1800000,17700000,11000000,Approved,3.7051282051282053,32300000,1
4198,3, Not Graduate, Yes,8600000,23200000,12,894,22100000,13900000,29200000,4500000,Approved,2.697674418604651,69700000,1
4199,3, Graduate, Yes,5100000,17000000,10,477,1700000,3300000,13700000,6300000,Rejected,3.3333333333333335,25000000,0
4200,5, Not Graduate, No,600000,2000000,20,811,300000,400000,1900000,600000,Approved,3.3333333333333335,3200000,1
4201,0, Graduate, Yes,6600000,21200000,18,377,1000000,9600000,14800000,9500000,Rejected,3.212121212121212,34900000,0
4202,0, Not Graduate, Yes,4700000,17000000,18,802,3600000,1600000,17800000,2700000,Approved,3.617021276595745,25700000,1
4203,2, Graduate, Yes,7700000,19700000,14,885,19900000,14600000,22000000,8000000,Approved,2.5584415584415585,64500000,1
4204,4, Graduate, Yes,6400000,21900000,6,437,7000000,10000000,24600000,4100000,Rejected,3.421875,45700000,0
4205,2, Graduate, No,1100000,2500000,20,615,2800000,1700000,2300000,1300000,Approved,2.272727272727273,8100000,1
4206,2, Not Graduate, No,8900000,17800000,20,603,3300000,17600000,29000000,13100000,Approved,2.0,63000000,1
4207,0, Not Graduate, Yes,2100000,8300000,20,765,-100000,3600000,7700000,2100000,Approved,3.9523809523809526,13300000,1
4208,4, Not Graduate, Yes,2300000,5800000,8,469,6100000,4200000,7900000,2400000,Rejected,2.5217391304347827,20600000,0
4209,3, Graduate, No,8300000,17700000,16,848,10500000,1100000,18700000,5900000,Approved,2.1325301204819276,36200000,1
4210,4, Graduate, No,900000,2700000,20,327,400000,1200000,2200000,1200000,Rejected,3.0,5000000,0
4211,3, Not Graduate, Yes,9200000,35000000,4,716,1100000,10200000,33600000,11400000,Approved,3.8043478260869565,56300000,1
4212,3, Graduate, No,9800000,28300000,2,715,19500000,9600000,28800000,9200000,Approved,2.8877551020408165,67100000,1
4213,0, Not Graduate, No,200000,600000,12,683,400000,200000,400000,0,Approved,3.0,1000000,1
4214,2, Not Graduate, Yes,3200000,9700000,6,737,7300000,3500000,9700000,2600000,Approved,3.03125,23100000,1
4215,5, Not Graduate, No,7800000,27000000,6,728,4400000,13100000,18500000,7400000,Approved,3.4615384615384617,43400000,1
4216,1, Graduate, No,8300000,30000000,18,350,12800000,10800000,23800000,9400000,Rejected,3.6144578313253013,56800000,0
4217,1, Graduate, Yes,2100000,5200000,14,802,100000,600000,6400000,2500000,Approved,2.4761904761904763,9600000,1
